YearMonth,Year,Month,Month_Name,Row_Type,Category,Sub-Category,Region,Segment,Sales,Profit,Quantity,Discount,Profit_Margin_Pct,Sales_Prior_Month,Sales_MoM_Variance,Sales_MoM_Variance_Pct,Sales_Prior_Year,Sales_YoY_Variance,Sales_YoY_Variance_Pct,Sales_Forecast,Forecast_vs_Actual_Delta,Variance_Direction
2023-05-01,2023,5,May,Actual,Furniture,Bookcases,East,Consumer,349.96,-216.98,7.0,0.5,-62.0,0.0,349.96,,,,,0.0,349.96,Positive
2023-06-01,2023,6,Jun,Actual,Furniture,Bookcases,East,Consumer,353.57,-44.2,2.0,0.2,-12.5,349.96,3.6,1.03,,,,116.65,236.91,Positive
2023-07-01,2023,7,Jul,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,353.57,-353.57,-100.0,,,,234.51,-234.51,Negative
2023-08-01,2023,8,Aug,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,234.51,-234.51,Flat
2023-09-01,2023,9,Sep,Actual,Furniture,Bookcases,East,Consumer,1164.51,26.27,5.0,0.1,2.26,0.0,1164.51,,,,,117.86,1046.65,Positive
2023-10-01,2023,10,Oct,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,1164.51,-1164.51,-100.0,,,,388.17,-388.17,Negative
2023-11-01,2023,11,Nov,Actual,Furniture,Bookcases,East,Consumer,4007.84,-50.1,10.0,0.2,-1.25,0.0,4007.84,,,,,388.17,3619.67,Positive
2023-12-01,2023,12,Dec,Actual,Furniture,Bookcases,East,Consumer,883.92,-110.49,5.0,0.2,-12.5,4007.84,-3123.92,-77.95,,,,1724.12,-840.2,Negative
2024-01-01,2024,1,Jan,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,883.92,-883.92,-100.0,0.0,0.0,,1630.59,-1630.59,Negative
2024-02-01,2024,2,Feb,Actual,Furniture,Bookcases,East,Consumer,283.92,82.34,4.0,0.0,29.0,0.0,283.92,,0.0,283.92,,1630.59,-1346.67,Positive
2024-03-01,2024,3,Mar,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,283.92,-283.92,-100.0,0.0,0.0,,389.28,-389.28,Negative
2024-04-01,2024,4,Apr,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,94.64,-94.64,Flat
2024-05-01,2024,5,May,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,349.96,-349.96,-100.0,94.64,-94.64,Flat
2024-06-01,2024,6,Jun,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,353.57,-353.57,-100.0,0.0,0.0,Flat
2024-07-01,2024,7,Jul,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2024-08-01,2024,8,Aug,Actual,Furniture,Bookcases,East,Consumer,301.47,-205.0,3.0,0.5,-68.0,0.0,301.47,,0.0,301.47,,0.0,301.47,Positive
2024-09-01,2024,9,Sep,Actual,Furniture,Bookcases,East,Consumer,9316.05,-1531.52,18.0,0.3,-16.44,301.47,9014.58,2990.21,1164.51,8151.55,700.0,100.49,9215.56,Positive
2024-10-01,2024,10,Oct,Actual,Furniture,Bookcases,East,Consumer,35.49,-15.62,1.0,0.5,-44.0,9316.05,-9280.56,-99.62,0.0,35.49,,3205.84,-3170.35,Negative
2024-11-01,2024,11,Nov,Actual,Furniture,Bookcases,East,Consumer,981.38,99.58,15.0,0.1,10.15,35.49,945.89,2665.22,4007.84,-3026.46,-75.51,3217.67,-2236.29,Positive
2024-12-01,2024,12,Dec,Actual,Furniture,Bookcases,East,Consumer,449.57,56.2,2.0,0.2,12.5,981.38,-531.81,-54.19,883.92,-434.35,-49.14,3444.31,-2994.74,Negative
2025-01-01,2025,1,Jan,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,449.57,-449.57,-100.0,0.0,0.0,,488.81,-488.81,Negative
2025-02-01,2025,2,Feb,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,283.92,-283.92,-100.0,476.98,-476.98,Flat
2025-03-01,2025,3,Mar,Actual,Furniture,Bookcases,East,Consumer,850.52,-530.06,10.0,0.475,-62.32,0.0,850.52,,0.0,850.52,,149.86,700.67,Positive
2025-04-01,2025,4,Apr,Actual,Furniture,Bookcases,East,Consumer,388.7,-4.86,6.0,0.2,-1.25,850.52,-461.82,-54.3,0.0,388.7,,283.51,105.2,Negative
2025-05-01,2025,5,May,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,388.7,-388.7,-100.0,0.0,0.0,,413.08,-413.08,Negative
2025-06-01,2025,6,Jun,Actual,Furniture,Bookcases,East,Consumer,490.35,-39.07,3.0,0.2,-7.97,0.0,490.35,,0.0,490.35,,413.08,77.28,Positive
2025-07-01,2025,7,Jul,Actual,Furniture,Bookcases,East,Consumer,177.45,-78.08,5.0,0.5,-44.0,490.35,-312.9,-63.81,0.0,177.45,,293.02,-115.57,Negative
2025-08-01,2025,8,Aug,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,177.45,-177.45,-100.0,301.47,-301.47,-100.0,222.6,-222.6,Negative
2025-09-01,2025,9,Sep,Actual,Furniture,Bookcases,East,Consumer,1591.21,95.14,11.0,0.1333,5.98,0.0,1591.21,,9316.05,-7724.84,-82.92,222.6,1368.61,Positive
2025-10-01,2025,10,Oct,Actual,Furniture,Bookcases,East,Consumer,120.98,12.1,1.0,0.0,10.0,1591.21,-1470.23,-92.4,35.49,85.49,240.88,589.55,-468.57,Negative
2025-11-01,2025,11,Nov,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,120.98,-120.98,-100.0,981.38,-981.38,-100.0,570.73,-570.73,Negative
2025-12-01,2025,12,Dec,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,449.57,-449.57,-100.0,570.73,-570.73,Flat
2026-01-01,2026,1,Jan,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,40.33,-40.33,Flat
2026-02-01,2026,2,Feb,Actual,Furniture,Bookcases,East,Consumer,240.78,30.1,1.0,0.2,12.5,0.0,240.78,,0.0,240.78,,0.0,240.78,Positive
2026-03-01,2026,3,Mar,Actual,Furniture,Bookcases,East,Consumer,329.86,-127.78,3.0,0.45,-38.74,240.78,89.08,36.99,850.52,-520.66,-61.22,80.26,249.6,Positive
2026-04-01,2026,4,Apr,Actual,Furniture,Bookcases,East,Consumer,242.35,9.09,3.0,0.2,3.75,329.86,-87.51,-26.53,388.7,-146.35,-37.65,190.22,52.14,Negative
2026-05-01,2026,5,May,Actual,Furniture,Bookcases,East,Consumer,0.0,0.0,0.0,0.0,,242.35,-242.35,-100.0,0.0,0.0,,271.0,-271.0,Negative
2026-06-01,2026,6,Jun,Actual,Furniture,Bookcases,East,Consumer,400.78,-5.01,1.0,0.2,-1.25,0.0,400.78,,490.35,-89.57,-18.27,190.74,210.05,Positive
2026-07-01,2026,7,Jul,Actual,Furniture,Bookcases,East,Consumer,87.21,-45.35,3.0,0.5,-52.0,400.78,-313.57,-78.24,177.45,-90.24,-50.85,214.38,-127.17,Negative
2026-08-01,2026,8,Aug,Actual,Furniture,Bookcases,East,Consumer,130.98,-89.07,2.0,0.5,-68.0,87.21,43.77,50.19,0.0,130.98,,162.66,-31.68,Positive
2026-09-01,2026,9,Sep,Actual,Furniture,Bookcases,East,Consumer,782.94,203.56,3.0,0.0,26.0,130.98,651.96,497.76,1591.21,-808.27,-50.8,206.32,576.62,Positive
2026-10-01,2026,10,Oct,Actual,Furniture,Bookcases,East,Consumer,2469.25,113.58,8.0,0.1,4.6,782.94,1686.31,215.38,120.98,2348.27,1941.04,333.71,2135.54,Positive
2026-11-01,2026,11,Nov,Actual,Furniture,Bookcases,East,Consumer,505.54,-41.37,4.0,0.2,-8.18,2469.25,-1963.72,-79.53,0.0,505.54,,1127.72,-622.19,Negative
2026-12-01,2026,12,Dec,Actual,Furniture,Bookcases,East,Consumer,515.12,16.92,6.0,0.2,3.28,505.54,9.58,1.9,0.0,515.12,,1252.58,-737.46,Positive
2027-01-01,2027,1,Jan,Forecast,Furniture,Bookcases,East,Consumer,,,,,,,,,,,,1163.3,,Flat
2027-02-01,2027,2,Feb,Forecast,Furniture,Bookcases,East,Consumer,,,,,,,,,,,,727.99,,Flat
2027-03-01,2027,3,Mar,Forecast,Furniture,Bookcases,East,Consumer,,,,,,,,,,,,802.14,,Flat
2023-01-01,2023,1,Jan,Actual,Furniture,Bookcases,East,Corporate,61.96,-53.29,4.0,0.5,-86.0,,,,,,,,,Flat
2023-02-01,2023,2,Feb,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,61.96,-61.96,-100.0,,,,61.96,-61.96,Negative
2023-03-01,2023,3,Mar,Actual,Furniture,Bookcases,East,Corporate,302.45,-199.62,5.0,0.5,-66.0,0.0,302.45,,,,,30.98,271.47,Positive
2023-04-01,2023,4,Apr,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,302.45,-302.45,-100.0,,,,121.47,-121.47,Negative
2023-05-01,2023,5,May,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,100.82,-100.82,Flat
2023-06-01,2023,6,Jun,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,100.82,-100.82,Flat
2023-07-01,2023,7,Jul,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-08-01,2023,8,Aug,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-09-01,2023,9,Sep,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-10-01,2023,10,Oct,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-11-01,2023,11,Nov,Actual,Furniture,Bookcases,East,Corporate,1547.84,-14.59,10.0,0.25,-0.94,0.0,1547.84,,,,,0.0,1547.84,Positive
2023-12-01,2023,12,Dec,Actual,Furniture,Bookcases,East,Corporate,1573.49,196.69,7.0,0.2,12.5,1547.84,25.65,1.66,,,,515.95,1057.54,Positive
2024-01-01,2024,1,Jan,Actual,Furniture,Bookcases,East,Corporate,452.45,-244.32,5.0,0.5,-54.0,1573.49,-1121.04,-71.25,61.96,390.49,630.23,1040.44,-587.99,Negative
2024-02-01,2024,2,Feb,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,452.45,-452.45,-100.0,0.0,0.0,,1191.26,-1191.26,Negative
2024-03-01,2024,3,Mar,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,302.45,-302.45,-100.0,675.31,-675.31,Flat
2024-04-01,2024,4,Apr,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,150.82,-150.82,Flat
2024-05-01,2024,5,May,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2024-06-01,2024,6,Jun,Actual,Furniture,Bookcases,East,Corporate,482.94,-376.69,6.0,0.5,-78.0,0.0,482.94,,0.0,482.94,,0.0,482.94,Positive
2024-07-01,2024,7,Jul,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,482.94,-482.94,-100.0,0.0,0.0,,160.98,-160.98,Negative
2024-08-01,2024,8,Aug,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,160.98,-160.98,Flat
2024-09-01,2024,9,Sep,Actual,Furniture,Bookcases,East,Corporate,408.34,84.41,3.0,0.1,20.67,0.0,408.34,,0.0,408.34,,160.98,247.36,Positive
2024-10-01,2024,10,Oct,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,408.34,-408.34,-100.0,0.0,0.0,,136.11,-136.11,Negative
2024-11-01,2024,11,Nov,Actual,Furniture,Bookcases,East,Corporate,4590.95,1022.43,9.0,0.1,22.27,0.0,4590.95,,1547.84,3043.11,196.6,136.11,4454.83,Positive
2024-12-01,2024,12,Dec,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,4590.95,-4590.95,-100.0,1573.49,-1573.49,-100.0,1666.43,-1666.43,Negative
2025-01-01,2025,1,Jan,Actual,Furniture,Bookcases,East,Corporate,173.94,38.27,3.0,0.0,22.0,0.0,173.94,,452.45,-278.51,-61.56,1530.32,-1356.38,Positive
2025-02-01,2025,2,Feb,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,173.94,-173.94,-100.0,0.0,0.0,,1588.3,-1588.3,Negative
2025-03-01,2025,3,Mar,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,57.98,-57.98,Flat
2025-04-01,2025,4,Apr,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,57.98,-57.98,Flat
2025-05-01,2025,5,May,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2025-06-01,2025,6,Jun,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,482.94,-482.94,-100.0,0.0,0.0,Flat
2025-07-01,2025,7,Jul,Actual,Furniture,Bookcases,East,Corporate,579.14,21.72,4.0,0.2,3.75,0.0,579.14,,0.0,579.14,,0.0,579.14,Positive
2025-08-01,2025,8,Aug,Actual,Furniture,Bookcases,East,Corporate,163.88,-81.94,4.0,0.5,-50.0,579.14,-415.26,-71.7,0.0,163.88,,193.05,-29.17,Negative
2025-09-01,2025,9,Sep,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,163.88,-163.88,-100.0,408.34,-408.34,-100.0,247.67,-247.67,Negative
2025-10-01,2025,10,Oct,Actual,Furniture,Bookcases,East,Corporate,1043.92,271.42,4.0,0.0,26.0,0.0,1043.92,,0.0,1043.92,,247.67,796.25,Positive
2025-11-01,2025,11,Nov,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,1043.92,-1043.92,-100.0,4590.95,-4590.95,-100.0,402.6,-402.6,Negative
2025-12-01,2025,12,Dec,Actual,Furniture,Bookcases,East,Corporate,81.94,20.48,1.0,0.0,25.0,0.0,81.94,,0.0,81.94,,347.97,-266.03,Positive
2026-01-01,2026,1,Jan,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,81.94,-81.94,-100.0,173.94,-173.94,-100.0,375.29,-375.29,Negative
2026-02-01,2026,2,Feb,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,27.31,-27.31,Flat
2026-03-01,2026,3,Mar,Actual,Furniture,Bookcases,East,Corporate,441.96,101.65,2.0,0.0,23.0,0.0,441.96,,0.0,441.96,,27.31,414.65,Positive
2026-04-01,2026,4,Apr,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,441.96,-441.96,-100.0,0.0,0.0,,147.32,-147.32,Negative
2026-05-01,2026,5,May,Actual,Furniture,Bookcases,East,Corporate,115.96,-64.94,4.0,0.5,-56.0,0.0,115.96,,0.0,115.96,,147.32,-31.36,Positive
2026-06-01,2026,6,Jun,Actual,Furniture,Bookcases,East,Corporate,638.82,185.26,9.0,0.0,29.0,115.96,522.86,450.9,0.0,638.82,,185.97,452.85,Positive
2026-07-01,2026,7,Jul,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,638.82,-638.82,-100.0,579.14,-579.14,-100.0,251.59,-251.59,Negative
2026-08-01,2026,8,Aug,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,163.88,-163.88,-100.0,251.59,-251.59,Flat
2026-09-01,2026,9,Sep,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,212.94,-212.94,Flat
2026-10-01,2026,10,Oct,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,1043.92,-1043.92,-100.0,0.0,0.0,Flat
2026-11-01,2026,11,Nov,Actual,Furniture,Bookcases,East,Corporate,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2026-12-01,2026,12,Dec,Actual,Furniture,Bookcases,East,Corporate,508.96,58.02,4.0,0.1,11.4,0.0,508.96,,81.94,427.02,521.13,0.0,508.96,Positive
2027-01-01,2027,1,Jan,Forecast,Furniture,Bookcases,East,Corporate,,,,,,,,,,,,169.65,,Flat
2027-02-01,2027,2,Feb,Forecast,Furniture,Bookcases,East,Corporate,,,,,,,,,,,,226.2,,Flat
2027-03-01,2027,3,Mar,Forecast,Furniture,Bookcases,East,Corporate,,,,,,,,,,,,301.6,,Flat
2023-01-01,2023,1,Jan,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,,,,,,,,,Flat
2023-02-01,2023,2,Feb,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-03-01,2023,3,Mar,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-04-01,2023,4,Apr,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-05-01,2023,5,May,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-06-01,2023,6,Jun,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-07-01,2023,7,Jul,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-08-01,2023,8,Aug,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-09-01,2023,9,Sep,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-10-01,2023,10,Oct,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-11-01,2023,11,Nov,Actual,Furniture,Bookcases,East,Home Office,275.95,-37.94,3.0,0.2,-13.75,0.0,275.95,,,,,0.0,275.95,Positive
2023-12-01,2023,12,Dec,Actual,Furniture,Bookcases,East,Home Office,341.96,78.65,2.0,0.0,23.0,275.95,66.01,23.92,,,,91.98,249.98,Positive
2024-01-01,2024,1,Jan,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,341.96,-341.96,-100.0,0.0,0.0,,205.97,-205.97,Negative
2024-02-01,2024,2,Feb,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,205.97,-205.97,Flat
2024-03-01,2024,3,Mar,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,113.99,-113.99,Flat
2024-04-01,2024,4,Apr,Actual,Furniture,Bookcases,East,Home Office,352.45,-211.47,5.0,0.5,-60.0,0.0,352.45,,0.0,352.45,,0.0,352.45,Positive
2024-05-01,2024,5,May,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,352.45,-352.45,-100.0,0.0,0.0,,117.48,-117.48,Negative
2024-06-01,2024,6,Jun,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,117.48,-117.48,Flat
2024-07-01,2024,7,Jul,Actual,Furniture,Bookcases,East,Home Office,301.96,60.39,2.0,0.0,20.0,0.0,301.96,,0.0,301.96,,117.48,184.48,Positive
2024-08-01,2024,8,Aug,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,301.96,-301.96,-100.0,0.0,0.0,,100.65,-100.65,Negative
2024-09-01,2024,9,Sep,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,100.65,-100.65,Flat
2024-10-01,2024,10,Oct,Actual,Furniture,Bookcases,East,Home Office,1525.49,159.37,7.0,0.2,10.45,0.0,1525.49,,0.0,1525.49,,100.65,1424.83,Positive
2024-11-01,2024,11,Nov,Actual,Furniture,Bookcases,East,Home Office,170.98,32.49,1.0,0.0,19.0,1525.49,-1354.51,-88.79,275.95,-104.97,-38.04,508.5,-337.52,Negative
2024-12-01,2024,12,Dec,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,170.98,-170.98,-100.0,341.96,-341.96,-100.0,565.49,-565.49,Negative
2025-01-01,2025,1,Jan,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,565.49,-565.49,Flat
2025-02-01,2025,2,Feb,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,56.99,-56.99,Flat
2025-03-01,2025,3,Mar,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2025-04-01,2025,4,Apr,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,352.45,-352.45,-100.0,0.0,0.0,Flat
2025-05-01,2025,5,May,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2025-06-01,2025,6,Jun,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2025-07-01,2025,7,Jul,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,301.96,-301.96,-100.0,0.0,0.0,Flat
2025-08-01,2025,8,Aug,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2025-09-01,2025,9,Sep,Actual,Furniture,Bookcases,East,Home Office,173.94,13.92,3.0,0.0,8.0,0.0,173.94,,0.0,173.94,,0.0,173.94,Positive
2025-10-01,2025,10,Oct,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,173.94,-173.94,-100.0,1525.49,-1525.49,-100.0,57.98,-57.98,Negative
2025-11-01,2025,11,Nov,Actual,Furniture,Bookcases,East,Home Office,200.54,-35.93,5.0,0.35,-17.92,0.0,200.54,,170.98,29.56,17.29,57.98,142.56,Positive
2025-12-01,2025,12,Dec,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,200.54,-200.54,-100.0,0.0,0.0,,124.83,-124.83,Negative
2026-01-01,2026,1,Jan,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,66.85,-66.85,Flat
2026-02-01,2026,2,Feb,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,66.85,-66.85,Flat
2026-03-01,2026,3,Mar,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2026-04-01,2026,4,Apr,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2026-05-01,2026,5,May,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2026-06-01,2026,6,Jun,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2026-07-01,2026,7,Jul,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2026-08-01,2026,8,Aug,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2026-09-01,2026,9,Sep,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,173.94,-173.94,-100.0,0.0,0.0,Flat
2026-10-01,2026,10,Oct,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2026-11-01,2026,11,Nov,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,200.54,-200.54,-100.0,0.0,0.0,Flat
2026-12-01,2026,12,Dec,Actual,Furniture,Bookcases,East,Home Office,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Flat
2027-01-01,2027,1,Jan,Forecast,Furniture,Bookcases,East,Home Office,,,,,,,,,,,,0.0,,Flat
2027-02-01,2027,2,Feb,Forecast,Furniture,Bookcases,East,Home Office,,,,,,,,,,,,0.0,,Flat
2027-03-01,2027,3,Mar,Forecast,Furniture,Bookcases,East,Home Office,,,,,,,,,,,,0.0,,Flat
2023-01-01,2023,1,Jan,Actual,Furniture,Bookcases,South,Consumer,0.0,0.0,0.0,0.0,,,,,,,,,,Flat
2023-02-01,2023,2,Feb,Actual,Furniture,Bookcases,South,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-03-01,2023,3,Mar,Actual,Furniture,Bookcases,South,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-04-01,2023,4,Apr,Actual,Furniture,Bookcases,South,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-05-01,2023,5,May,Actual,Furniture,Bookcases,South,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-06-01,2023,6,Jun,Actual,Furniture,Bookcases,South,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-07-01,2023,7,Jul,Actual,Furniture,Bookcases,South,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,Flat
2023-08-01,2023,8,Aug,Actual,Furniture,Bookcases,South,Consumer,794.28,164.71,13.0,0.1,20.74,0.0,794.28,,,,,0.0,794.28,Positive
2023-09-01,2023,9,Sep,Actual,Furniture,Bookcases,South,Consumer,0.0,0.0,0.0,0.0,,794.28,-794.28,-100.0,,,,264.76,-264.76,Negative
2023-10-01,2023,10,Oct,Actual,Furniture,Bookcases,South,Consumer,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,264.76,-264.76,Flat
